Course Code,Course Name,URL,Term
IT 560,Software Engineering,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=560,"Fall, Spring"
IT 561,Capability and Maturity Model for Software Development Framework,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=561,"Fall, Spring"
IT 562,An Introduction to SOA Concepts and Development,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=562,"Fall, Spring"
IT 563,Agile Project Management Methodology,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=563,"Fall, Spring"
IT 564,Iterative Software Development for Project Managers,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=564,"Fall, Spring"
IT 566,IT Governance,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=566,"Fall, Spring"
IT 567,ITIL (Information Technology Infrastructure Library) and IT Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=567,"Fall, Spring"
IT 571,Linux System Administration,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=571,"Fall, Spring"
IT 580,Special Topics in Information Technologies I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=580,"Fall, Spring"
IT 592,Project Course,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=IT&crse_numb_in=592,"Fall, Spring"
ITA 110,Basic Italian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=110,"Fall, Spring"
ITA 110D,Basic Italian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=110D,"Fall, Spring"
ITA 120,Basic Italian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=120,"Fall, Spring"
ITA 120D,Basic Italian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=120D,"Fall, Spring"
ITA 130,Intermediate Italian I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=130,"Fall, Spring"
ITA 130D,Intermediate Italian I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=130D,"Fall, Spring"
ITA 140,Intermediate Italian II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=140,"Fall, Spring"
ITA 140D,Intermediate Italian II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=ITA&crse_numb_in=140D,"Fall, Spring"
JAP 110,Basic Japanese I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=110,"Fall, Spring"
JAP 110D,Basic Japanese I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=110D,"Fall, Spring"
JAP 120,Basic Japanese II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=120,"Fall, Spring"
JAP 120D,Basic Japanese II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=120D,"Fall, Spring"
JAP 130,Intermediate Japanese I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=130,"Fall, Spring"
JAP 130D,Intermediate Japanese I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=130D,"Fall, Spring"
JAP 140,Intermediate Japanese II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=140,"Fall, Spring"
JAP 140D,Intermediate Japanese II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=140D,"Fall, Spring"
JAP 150,Advanced Japanese I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=150,"Fall, Spring"
JAP 150D,Advanced Japanese I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=150D,"Fall, Spring"
JAP 550,Advanced Japanese I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=550,"Fall, Spring"
JAP 550D,Advanced Japanese I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=JAP&crse_numb_in=550D,"Fall, Spring"
KUR 110,Basic Kurdish I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=110,"Fall, Spring"
KUR 110D,Basic Kurdish I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=110D,"Fall, Spring"
KUR 120,Basic Kurdish II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=120,"Fall, Spring"
KUR 120D,Basic Kurdish II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=120D,"Fall, Spring"
KUR 130,Intermediate Kurdish I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=130,"Fall, Spring"
KUR 130D,Intermediate Kurdish I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=130D,"Fall, Spring"
KUR 140,Intermediate Kurdish II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=140,"Fall, Spring"
KUR 140D,Intermediate Kurdish II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=140D,"Fall, Spring"
KUR 510,Basic Kurdish I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=510,"Fall, Spring"
KUR 510D,Basic Kurdish I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=510D,"Fall, Spring"
KUR 520,Basic Kurdish II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=520,"Fall, Spring"
KUR 520D,Bsic Kurdish II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=520D,"Fall, Spring"
KUR 530,Intermediate Kurdish I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=530,"Fall, Spring"
KUR 530D,Intermediate Kurdish I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=530D,"Fall, Spring"
KUR 540,Intermediate Kurdish II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=540,"Fall, Spring"
KUR 540D,Intermediate Kurdish II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=KUR&crse_numb_in=540D,"Fall, Spring"
LAT 110,Basic Latin I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=110,"Fall, Spring"
LAT 110D,Basic Latin I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=110D,"Fall, Spring"
LAT 120,Basic Latin II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=120,"Fall, Spring"
LAT 120D,Basic Latin II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=120D,"Fall, Spring"
LAT 130,Intermediate Latin I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=130,"Fall, Spring"
LAT 130D,Intermediate Latin I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=130D,"Fall, Spring"
LAT 140,Intermediate Latin II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=140,"Fall, Spring"
LAT 140D,Intermediate Latin II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=140D,"Fall, Spring"
LAT 150,Advanced Latin I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=150,"Fall, Spring"
LAT 150D,Advanced Latin I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=150D,"Fall, Spring"
LAT 510,Basic Latin I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=510,"Fall, Spring"
LAT 510D,Basic Latin I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=510D,"Fall, Spring"
LAT 520,Basic Latin II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=520,"Fall, Spring"
LAT 520D,Basic Latin II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=520D,"Fall, Spring"
LAT 530,Intermediate Latin I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=530,"Fall, Spring"
LAT 530D,Intermediate Latin II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=530D,"Fall, Spring"
LAT 540,Intermediate Latin II,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=540,"Fall, Spring"
LAT 540D,Intermediate Latin II Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=540D,"Fall, Spring"
LAT 550,Advanced Latin I,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=550,"Fall, Spring"
LAT 550D,Advanced Latin I Discussion,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAT&crse_numb_in=550D,"Fall, Spring"
LAW 311,International Law,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAW&crse_numb_in=311,"Fall, Spring"
LAW 312,Comparative Constitutional Law,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAW&crse_numb_in=312,"Fall, Spring"
LAW 404,Human Rights in the EU,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAW&crse_numb_in=404,"Fall, Spring"
LAW 501,"Law, Business and Society",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAW&crse_numb_in=501,"Fall, Spring"
LAW 504,Human Rights in the EU,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAW&crse_numb_in=504,"Fall, Spring"
LAW 511,International Law,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAW&crse_numb_in=511,"Fall, Spring"
LAW 512,Comparative Constitutional Law,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LAW&crse_numb_in=512,"Fall, Spring"
LIT 212,Analyzing Text and Context,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=212,"Fall, Spring"
LIT 252,Topics in World Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=252,"Fall, Spring"
LIT 320,Popular Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=320,"Fall, Spring"
LIT 354,Literature and Immigration,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=354,"Fall, Spring"
LIT 359,"Literature, Ideology and  Resistance",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=359,"Fall, Spring"
LIT 394,Modern Turkish Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=394,"Fall, Spring"
LIT 440,Literature and Psychoanalysis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=440,"Fall, Spring"
LIT 445,Gender and Sexuality in Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=445,"Fall, Spring"
LIT 492,Advanced Topics in Turkish Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=492,"Fall, Spring"
LIT 524,Postcolonial Theory and Literatures,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=524,"Fall, Spring"
LIT 530,Auto/biography,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=530,"Fall, Spring"
LIT 534,Literary Theory,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=534,"Fall, Spring"
LIT 540,Literature and Psychoanalysis,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=540,"Fall, Spring"
LIT 545,Gender and Sexuality in Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=545,"Fall, Spring"
LIT 552,Seminar in World Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=552,"Fall, Spring"
LIT 554,Literature and Immigration,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=554,"Fall, Spring"
LIT 559,"Literature, Ideology, Resistance",https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=559,"Fall, Spring"
LIT 570,Imagining the City,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=570,"Fall, Spring"
LIT 594,Modern Turkish Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=594,"Fall, Spring"
LIT 692,Advanced Topics in Turkish Literature,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=LIT&crse_numb_in=692,"Fall, Spring"
MART 801,Transformation Practices and Action Research,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=801,"Fall, Spring"
MART 802,Decision Making Practice,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=802,"Fall, Spring"
MART 803,Introduction to Action Research and Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=803,"Fall, Spring"
MART 804,Agile Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=804,"Fall, Spring"
MART 805,Reflective Practicum in Organizational Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=805,"Fall, Spring"
MART 806,Workforce Organization and Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=806,"Fall, Spring"
MART 807,Corporate Innovation and Managing the Ecosystem,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=807,"Fall, Spring"
MART 808,Supply Chain Transformation: Cooperation and Complexity,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=808,"Fall, Spring"
MART 809,Leadership for Managing Transformations,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=809,"Fall, Spring"
MART 810,Organizational Development and Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=810,"Fall, Spring"
MART 811,Stakeholder & Internal Communication: Reputation Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=811,"Fall, Spring"
MART 812,Negotiation and Dispute Management,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=812,"Fall, Spring"
MART 816,Sustainability Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=MART&crse_numb_in=816,Spring
MART 816,Sustainability TransformationComplexity,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=816,Fall
MART 818,Digital Transformation and Innovation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=818,"Fall, Spring"
MART 819,Design Thinking and Story Telling,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=819,"Fall, Spring"
MART 820,Graduation Project,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=820,"Fall, Spring"
MART 821,Corporate Diplomacy,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=821,"Fall, Spring"
MART 822,Facilitation and Participative Methods,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=822,"Fall, Spring"
MART 823,Advanced Topics in Organizational Development and Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=823,"Fall, Spring"
MART 824,Strategy Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202501&subj_code_in=MART&crse_numb_in=824,"Fall, Spring"
MART 825,Artificial Intelligence Driven Transformation,https://suis.sabanciuniv.edu/prod/bwckctlg.p_disp_course_detail?cat_term_in=202502&subj_code_in=MART&crse_numb_in=825,Spring
