Term,Course Code,Section,CRN,Course Name,Time,Days,Location,Instructor
Spring,CS 514,0,21744,Network Science,2:40 pm - 4:30 pm,M,Sabancı Business School G013,Onur   Varol
Spring,CS 514,0,21744,Network Science,10:40 am - 11:30 am,W,Sabancı Business School G013,Onur   Varol
Spring,CS 515,0,23391,Deep Learning,1:40 pm - 2:30 pm,M,Fac. of Engin. and Nat. Sci. L063,
Spring,CS 515,0,23391,Deep Learning,1:40 pm - 3:30 pm,R,Fac. of Engin. and Nat. Sci. G029,
Spring,CS 525,0,22081,Data Mining,12:40 pm - 1:30 pm,M,Fac. of Engin. and Nat. Sci. L061,Yücel   Saygın
Spring,CS 525,0,22081,Data Mining,3:40 pm - 5:30 pm,T,Fac. of Engin. and Nat. Sci. L027,Yücel   Saygın
Spring,CS 532,0,22842,Computer and Network Security,2:40 pm - 3:30 pm,T,Fac. of Engin. and Nat. Sci. L045,Albert   Levi
Spring,CS 532,0,22842,Computer and Network Security,4:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. G062,Albert   Levi
Spring,CS 532L,0,22844,Computer & Network Security-Lab,2:40 pm - 4:30 pm,W,Fac. of Engin. and Nat. Sci. L045,Albert   Levi
Spring,CS 534,0,22659,Distributed Systems,2:40 pm - 4:30 pm,M,Fac. of Engin. and Nat. Sci. G032,Süha Orhun  Mutluergil
Spring,CS 534,0,22659,Distributed Systems,8:40 am - 9:30 am,W,Fac. of Engin. and Nat. Sci. G032,Süha Orhun  Mutluergil
Spring,CS 534L,0,22660,Distributed Systems - Lab,9:40 am - 11:30 am,W,Fac. of Engin. and Nat. Sci. G032,Süha Orhun  Mutluergil
Spring,CS 540,0,22870,Data and Artificial Intelligence (AI) Ethics,10:40 am - 12:30 pm,M,Fac. of Engin. and Nat. Sci. L045,Dilara   Keküllüoğlu
Spring,CS 540,0,22870,Data and Artificial Intelligence (AI) Ethics,3:40 pm - 4:30 pm,W,University Center G030,Dilara   Keküllüoğlu
Spring,CS 551,0,21261,Graduate Seminar I,,,,Dilara   Keküllüoğlu
Spring,CS 552,0,21262,Graduate Seminar II,,,,Dilara   Keküllüoğlu
Spring,CS 555,0,23172,Large Language Models: Theoretical Foundations and Practical Applications,9:40 am - 10:30 am,W,University Center G030,İnanç   Arın
Spring,CS 555,0,23172,Large Language Models: Theoretical Foundations and Practical Applications,10:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. G062,İnanç   Arın
Spring,CS 560,0,22661,Automated Debugging,4:40 pm - 5:30 pm,M,Fac. of Engin. and Nat. Sci. L067,Cemal   Yılmaz
Spring,CS 560,0,22661,Automated Debugging,8:40 am - 10:30 am,T,Fac. of Engin. and Nat. Sci. L048,Cemal   Yılmaz
Spring,CS 590,01,21289,Master Thesis,,,,Albert   Levi
Spring,CS 590,02,21290,Master Thesis,,,,Ayşe Berrin  Yanıkoğlu
Spring,CS 590,03,21291,Master Thesis,,,,Cemal   Yılmaz
Spring,CS 590,04,22997,Master Thesis,,,,Orçun   Çetin
Spring,CS 590,05,21293,Master Thesis,,,,Erkay   Savaş
Spring,CS 590,06,21294,Master Thesis,,,,Öznur   Taştan Okan
Spring,CS 590,08,21296,Master Thesis,,,,Selim Saffet  Balcısoy
Spring,CS 590,10,21835,Master Thesis,,,,Kamer   Kaya
Spring,CS 590,13,21838,Master Thesis,,,,Onur   Varol
Spring,CS 590,16,21841,Master Thesis,,,,Erchan   Aptoula
Spring,CS 590,18,22470,Master Thesis,,,,Hüsnü   Yenigün
Spring,CS 590,19,22471,Master Thesis,,,,Süha Orhun  Mutluergil
Spring,CS 790,03,21299,Ph.D.Dissertation,,,,Cemal   Yılmaz
Spring,CS 790,04,21300,Ph.D.Dissertation,,,,Erkay   Savaş
Spring,CS 790,05,21301,Ph.D.Dissertation,,,,Esra   Erdem
Spring,CS 790,11,21848,Ph.D.Dissertation,,,,Yücel   Saygın
Spring,CONF 431,0,22075,Conflict Resolution Practice,1:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 1103,Ayşe Betül   Çelik
Spring,CONF 531,0,22650,Conflict Resolution Practice,1:40 pm - 4:30 pm,R,Fac.of Arts and Social Sci. 1103,Ayşe Betül   Çelik
Spring,CULT 501,0,20092,Core Works in Cultural Studies,9:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. 2031,Ayşecan   Terzioğlu
Spring,CULT 599,A,21623,Master's Thesis,,,,Aslı   İkizoğlu Erensü
Spring,CULT 599,B,21053,Master's Thesis,,,,Ayşecan   Terzioğlu
Spring,CULT 599,C,23064,Master's Thesis,,,,Ateş Ali   Altınordu
Spring,CULT 599,E,22634,Master's Thesis,,,,Cenk   Özbay
Spring,DSA 201,0,22849,Advanced Programming for Data Science,5:40 pm - 6:30 pm,M,University Center G030,İnanç   Arın
Spring,DSA 201,0,22849,Advanced Programming for Data Science,4:40 pm - 6:30 pm,W,Sabancı Business School G071,İnanç   Arın
Spring,DSA 201R,A1,22851,Advanced Programming for Data Science -Recitation,3:40 pm - 5:30 pm,R,Fac.of Arts and Social Sci. 1076,İnanç   Arın
Spring,DSA 201R,A2,23277,Advanced Programming for Data Science -Recitation,3:40 pm - 5:30 pm,R,Fac.of Arts and Social Sci. G052,İnanç   Arın
Spring,DSA 201R,B1,22853,Advanced Programming for Data Science -Recitation,5:40 pm - 7:30 pm,R,Fac.of Arts and Social Sci. G049,İnanç   Arın
Spring,DSA 201R,B2,23278,Advanced Programming for Data Science -Recitation,5:40 pm - 7:30 pm,R,Fac. of Engin. and Nat. Sci. G035,İnanç   Arın
Spring,DSA 201R,C1,22855,Advanced Programming for Data Science -Recitation,3:40 pm - 5:30 pm,F,Fac. of Engin. and Nat. Sci. G035,İnanç   Arın
Spring,DSA 201R,C2,23279,Advanced Programming for Data Science -Recitation,3:40 pm - 5:30 pm,F,Sabancı Business School G060,İnanç   Arın
Spring,DSA 210,A,22814,Introduction to Data Science,12:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. G062,Öznur   Taştan Okan
Spring,DSA 210,A,22814,Introduction to Data Science,10:40 am - 11:30 am,W,Fac. of Engin. and Nat. Sci. G077,Öznur   Taştan Okan
Spring,DSA 210,B,22815,Introduction to Data Science,11:40 am - 12:30 pm,T,Fac.of Arts and Social Sci. G062,Özgür   Asar
Spring,DSA 210,B,22815,Introduction to Data Science,10:40 am - 12:30 pm,F,University Center G030,Özgür   Asar
Spring,DSA 210R,A,22816,Introduction to Data Science Recitation,2:40 pm - 3:30 pm,M,Fac. of Engin. and Nat. Sci. G035,"Özgür   Asar, Öznur   Taştan Okan"
Spring,DSA 210R,B,22817,Introduction to Data Science Recitation,4:40 pm - 5:30 pm,M,Fac. of Engin. and Nat. Sci. G035,"Öznur   Taştan Okan, Özgür   Asar"
Spring,DSA 210R,C,22818,Introduction to Data Science Recitation,12:40 pm - 1:30 pm,T,Fac. of Engin. and Nat. Sci. G035,"Özgür   Asar, Öznur   Taştan Okan"
Spring,DSA 210R,D,22819,Introduction to Data Science Recitation,4:40 pm - 5:30 pm,T,Fac. of Engin. and Nat. Sci. G032,"Öznur   Taştan Okan, Özgür   Asar"
Spring,DSA 301,0,23173,Data Visualization,8:40 am - 9:30 am,M,Fac. of Engin. and Nat. Sci. L045,Selim Saffet  Balcısoy
Spring,DSA 301,0,23173,Data Visualization,10:40 am - 12:30 pm,R,Fac. of Engin. and Nat. Sci. G035,Selim Saffet  Balcısoy
Spring,DSA 301R,0,23174,Data Visualization,5:40 pm - 7:30 pm,M,Fac. of Engin. and Nat. Sci. L045,Selim Saffet  Balcısoy
Spring,DSA 301R,0,23174,Data Visualization,8:40 am - 9:30 am,T,Fac. of Engin. and Nat. Sci. L045,Selim Saffet  Balcısoy
Spring,DSA 440,0,22869,Data and Artificial Intelligence (AI) Ethics,10:40 am - 12:30 pm,M,Fac. of Engin. and Nat. Sci. L045,Dilara   Keküllüoğlu
Spring,DSA 440,0,22869,Data and Artificial Intelligence (AI) Ethics,3:40 pm - 4:30 pm,W,University Center G030,Dilara   Keküllüoğlu
Spring,DS 551,0,21263,Graduate Seminar I,,,,Dilara   Keküllüoğlu
Spring,DS 552,0,23094,Graduate Seminar II,,,,Dilara   Keküllüoğlu
Spring,DS 590,01,23007,Master Thesis,,,,Ayşe Berrin  Yanıkoğlu
Spring,DS 590,03,21305,Master Thesis,,,,Kemal   Kılıç
Spring,DS 590,04,21306,Master Thesis,,,,Öznur   Taştan Okan
Spring,DS 590,05,22482,Master Thesis,,,,Selim Saffet  Balcısoy
Spring,DS 590,06,21308,Master Thesis,,,,Onur   Varol
Spring,DS 590,09,23010,Master Thesis,,,,Enes   Eryarsoy
Spring,DS 590,12,22622,Master Thesis,,,,Can   Akkan
Spring,DS 590,13,22638,Master Thesis,,,,Erchan   Aptoula
Spring,DS 590,14,23137,Master Thesis,,,,Dilara   Keküllüoğlu
Spring,ECON 201,A,20650,Games and Strategies,12:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. 1099,Eren   İnci
Spring,ECON 201,A,20650,Games and Strategies,10:40 am - 11:30 am,W,Fac.of Arts and Social Sci. 1089,Eren   İnci
Spring,ECON 201,B,20652,Games and Strategies,9:40 am - 10:30 am,M,Fac.of Arts and Social Sci. 1079,Emine   Deniz
Spring,ECON 201,B,20652,Games and Strategies,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 2023,Emine   Deniz
Spring,ECON 201,C,22781,Games and Strategies,2:40 pm - 4:30 pm,M,Fac.of Arts and Social Sci. G006,Emine   Deniz
Spring,ECON 201,C,22781,Games and Strategies,3:40 pm - 4:30 pm,T,Fac. of Engin. and Nat. Sci. G035,Emine   Deniz
Spring,ECON 201R,A,20655,Games and Strategies - Recitation,11:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 2023,Eren   İnci
Spring,ECON 201R,B,20657,Games and Strategies - Recitation,2:40 pm - 3:30 pm,F,Fac.of Arts and Social Sci. 1001,Emine   Deniz
Spring,ECON 201R,C,22782,Games and Strategies - Recitation,12:40 pm - 1:30 pm,F,Fac.of Arts and Social Sci. 1075,Emine   Deniz
Spring,ECON 202,A,20674,Macroeconomics,12:40 pm - 2:30 pm,M,Fac.of Arts and Social Sci. G049,Emrehan   Aktuğ
Spring,ECON 202,A,20674,Macroeconomics,10:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G048,Emrehan   Aktuğ
Spring,ECON 202,B,20678,Macroeconomics,9:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L047,Emrehan   Aktuğ
Spring,ECON 202,B,20678,Macroeconomics,2:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 1001,Emrehan   Aktuğ
Spring,ECON 202,C,20679,Macroeconomics,10:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 1099,İnci   Gümüş
Spring,ECON 202,C,20679,Macroeconomics,12:40 pm - 2:30 pm,R,Fac.of Arts and Social Sci. 1011,İnci   Gümüş
Spring,ECON 202R,A,20682,Macroeconomics - Recitation,11:40 am - 12:30 pm,F,Fac.of Arts and Social Sci. 1089,Emrehan   Aktuğ
Spring,ECON 202R,B,20683,Macroeconomics - Recitation,2:40 pm - 3:30 pm,F,Fac. of Engin. and Nat. Sci. L047,Emrehan   Aktuğ
Spring,ECON 202R,C,20684,Macroeconomics - Recitation,12:40 pm - 1:30 pm,F,Fac.of Arts and Social Sci. 1098,İnci   Gümüş
Spring,ECON 204,A,20695,Microeconomics,10:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 1001,
Spring,ECON 204,A,20695,Microeconomics,12:40 pm - 2:30 pm,R,Fac. of Engin. and Nat. Sci. L047,
Spring,ECON 204,B,20696,Microeconomics,12:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. 1001,
Spring,ECON 204,B,20696,Microeconomics,11:40 am - 12:30 pm,R,Fac.of Arts and Social Sci. 1103,
Spring,ECON 204R,A,20699,Microeconomics - Recitation,11:40 am - 12:30 pm,F,Fac. of Engin. and Nat. Sci. G029,
Spring,ECON 204R,B,20700,Microeconomics - Recitation,2:40 pm - 3:30 pm,F,Fac. of Engin. and Nat. Sci. L035,
Spring,ECON 301,0,20701,Econometrics,8:40 am - 9:30 am,W,Fac. of Engin. and Nat. Sci. L056,Erdal   Aydın
Spring,ECON 301,0,20701,Econometrics,8:40 am - 10:30 am,F,Fac.of Arts and Social Sci. 1089,Erdal   Aydın
Spring,ECON 301R,0,20702,Econometrics - Recitation,8:40 am - 9:30 am,R,Fac.of Arts and Social Sci. G052,Erdal   Aydın
Spring,ECON 310,0,23175,Game Theory,2:40 pm - 5:30 pm,T,Fac.of Arts and Social Sci. 1098,Mehmet   Barlo
Spring,ECON 310R,0,23176,Game Theory - Recitation,3:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. 1081,Mehmet   Barlo
Spring,ECON 312,0,22663,Behavioral Economics,4:40 pm - 5:30 pm,M,Fac.of Arts and Social Sci. 1097,Alexander   Rodivilov
Spring,ECON 312,0,22663,Behavioral Economics,3:40 pm - 5:30 pm,W,Fac.of Arts and Social Sci. 1101,Alexander   Rodivilov
Spring,ECON 312R,0,22671,Behavioral Economics - Recitation,5:40 pm - 6:30 pm,M,Fac.of Arts and Social Sci. G050,Alexander   Rodivilov
Spring,ECON 321,0,22665,Education Economics and Policy,10:40 am - 1:30 pm,T,Fac.of Arts and Social Sci. 1103,Abdurrahman Bekir  Aydemir
Spring,ECON 322,0,23177,Health Economics and Policy,9:40 am - 10:30 am,M,Fac.of Arts and Social Sci. 1098,Cavit   Baran
Spring,ECON 322,0,23177,Health Economics and Policy,1:40 pm - 3:30 pm,F,Fac.of Arts and Social Sci. G048,Cavit   Baran
Spring,ECON 345,0,20101,International Finance,9:40 am - 10:30 am,T,Fac.of Arts and Social Sci. 1099,İnci   Gümüş
Spring,ECON 345,0,20101,International Finance,9:40 am - 11:30 am,R,Fac.of Arts and Social Sci. G025,İnci   Gümüş
Spring,ECON 345R,0,20184,International Finance – Recitation,4:40 pm - 5:30 pm,F,Fac.of Arts and Social Sci. 1098,İnci   Gümüş
Spring,ECON 360,0,20112,Advanced Macroeconomics,2:40 pm - 4:30 pm,M,Fac.of Arts and Social Sci. G052,Riccardo   Franceschin
Spring,ECON 360,0,20112,Advanced Macroeconomics,1:40 pm - 2:30 pm,T,Fac.of Arts and Social Sci. G052,Riccardo   Franceschin
Spring,ECON 399,A,22883,Independent Study,,,,Abdurrahman Bekir  Aydemir
Spring,ECON 399,B,22884,Independent Study,,,,Alexander   Rodivilov
Spring,ECON 399,C,22885,Independent Study,,,,Alpay   Filiztekin
Spring,ECON 399,D,21059,Independent Study,,,,Cavit   Baran
Spring,ECON 399,E,23362,Independent Study,,,,Emine   Deniz
Spring,ECON 399,F,23363,Independent Study,,,,Emrehan   Aktuğ
Spring,ECON 399,G,23364,Independent Study,,,,Erdal   Aydın
Spring,ECON 399,H,23365,Independent Study,,,,Eren   İnci
Spring,ECON 399,I,23366,Independent Study,,,,Ivan Lopez  Cruz
Spring,ECON 399,J,23367,Independent Study,,,,Mehmet   Barlo
Spring,ECON 399,K,23368,Independent Study,,,,Riccardo   Franceschin
Spring,ECON 399,L,23369,Independent Study,,,,İnci   Gümüş
Spring,ECON 415,0,23178,Advanced Industrial Organization,2:40 pm - 5:30 pm,R,Fac.of Arts and Social Sci. 1001,Ivan Lopez  Cruz
Spring,ECON 488,0,20123,Matchings and Markets,1:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 2101,Ahmet   Alkan
Spring,ECON 492,0,23179,Seminar on the Turkish Economy,10:40 am - 1:30 pm,M,Fac.of Arts and Social Sci. G043,Alpay   Filiztekin
Spring,ECON 494,0,20129,Spatial Data Science,8:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G049,Ivan Lopez  Cruz
Spring,ECON 502,0,20131,Microeconomics II,1:40 pm - 4:30 pm,T,Fac.of Arts and Social Sci. 1103,Eren   İnci
Spring,ECON 502R,0,20132,Microeconomics II Recitation,5:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. 1101,Eren   İnci
Spring,ECON 504,0,20134,Macroeconomics II,10:40 am - 11:30 am,M,Fac.of Arts and Social Sci. 1081,Riccardo   Franceschin
Spring,ECON 504,0,20134,Macroeconomics II,9:40 am - 11:30 am,T,Fac.of Arts and Social Sci. 1098,Riccardo   Franceschin
Spring,ECON 504R,0,20136,Macroeconomics II Recitation,11:40 am - 12:30 pm,M,Fac.of Arts and Social Sci. 1081,Riccardo   Franceschin
Spring,ECON 506,0,20137,Econometrics,1:40 pm - 4:30 pm,M,Fac.of Arts and Social Sci. 1080,Cavit   Baran
Spring,ECON 506R,0,21657,Econometrics Recitation,10:40 am - 11:30 am,F,Fac.of Arts and Social Sci. 1089,Cavit   Baran
Spring,ECON 592,0,20569,Seminar II,,,,Mehmet   Barlo
Spring,ECON 601,0,23180,Advanced Microeconomics,4:40 pm - 7:30 pm,W,Fac.of Arts and Social Sci. 1001,Mehmet   Barlo
Spring,ECON 605,0,22667,Advanced Industrial Organization,2:40 pm - 5:30 pm,R,Fac.of Arts and Social Sci. 1001,Ivan Lopez  Cruz
Spring,ECON 630,0,22669,Advanced Labor Economics,10:40 am - 1:30 pm,R,Fac.of Arts and Social Sci. 1080,Abdurrahman Bekir  Aydemir
Spring,ECON 688,0,20124,Matchings and Markets,1:40 pm - 4:30 pm,W,Fac.of Arts and Social Sci. 2101,Ahmet   Alkan
Spring,ECON 692,0,20570,Seminar IV,,,,Mehmet   Barlo
Spring,ECON 699,A,21120,Master Thesis,,,,Ivan Lopez  Cruz
Spring,ECON 699,D,21123,Master Thesis,,,,Mehmet   Barlo
Spring,ECON 699,E,21125,Master Thesis,,,,Riccardo   Franceschin
Spring,ECON 699,J,21656,Master Thesis,,,,Özgür   Kıbrıs
Spring,EE 200,A,20704,Electronic Circuit Implementations,2:40 pm - 5:30 pm,W,Fac. of Engin. and Nat. Sci. 1033,Yaşar   Gürbüz
Spring,EE 200,B,20705,Electronic Circuit Implementations,2:40 pm - 5:30 pm,R,Fac. of Engin. and Nat. Sci. 1033,Yaşar   Gürbüz
Spring,EE 200,C,20706,Electronic Circuit Implementations,10:40 am - 1:30 pm,F,Fac. of Engin. and Nat. Sci. 1033,Yaşar   Gürbüz
Spring,EE 202,0,20708,Electronic Circuits II,2:40 pm - 4:30 pm,M,Fac. of Engin. and Nat. Sci. L045,Yaşar   Gürbüz
Spring,EE 202,0,20708,Electronic Circuits II,10:40 am - 11:30 am,W,Fac. of Engin. and Nat. Sci. G035,Yaşar   Gürbüz
Spring,EE 202R,A1,20710,Electronic Circuits II - Recitation,10:40 am - 12:30 pm,R,Fac. of Engin. and Nat. Sci. L062,Yaşar   Gürbüz
Spring,EE 202R,A2,20712,Electronic Circuits II - Recitation,10:40 am - 12:30 pm,R,Fac. of Engin. and Nat. Sci. L065,Yaşar   Gürbüz
Spring,EE 202R,A3,20714,Electronic Circuits II - Recitation,10:40 am - 12:30 pm,R,Fac. of Engin. and Nat. Sci. G032,Yaşar   Gürbüz
Spring,EE 302,0,20268,Digital Integrated Circuits,1:40 pm - 3:30 pm,T,Fac.of Arts and Social Sci. 1099,Korkut Kaan  Tokgöz
Spring,EE 302,0,20268,Digital Integrated Circuits,9:40 am - 10:30 am,W,Fac. of Engin. and Nat. Sci. L058,Korkut Kaan  Tokgöz
Spring,EE 302L,0,20269,Digital Integrated Circuits - Lab.,5:40 pm - 7:30 pm,W,Sabancı Business School L014,Korkut Kaan  Tokgöz
Spring,EE 306,0,20270,Introduction to Radio Frequency and Microwave Design,9:40 am - 10:30 am,T,Fac. of Engin. and Nat. Sci. L055,Korkut Kaan  Tokgöz
Spring,EE 306,0,20270,Introduction to Radio Frequency and Microwave Design,2:40 pm - 4:30 pm,R,Fac. of Engin. and Nat. Sci. L058,Korkut Kaan  Tokgöz
Spring,EE 306R,0,20271,Introduction to Radio Frequency and Microwave Design-Recitation,10:40 am - 12:30 pm,F,Fac. of Engin. and Nat. Sci. L058,Korkut Kaan  Tokgöz
Spring,EE 308,0,20272,Microcomputer Based System Design,1:40 pm - 2:30 pm,W,Fac. of Engin. and Nat. Sci. L062,Ayhan   Bozkurt
Spring,EE 308,0,20272,Microcomputer Based System Design,8:40 am - 10:30 am,F,Fac. of Engin. and Nat. Sci. G035,Ayhan   Bozkurt
Spring,EE 308L,0,20273,Microcomputer Based System Design - Lab.,11:40 am - 1:30 pm,W,Fac. of Engin. and Nat. Sci. 1033,Ayhan   Bozkurt
Spring,EE 310,0,20274,Hardware Description Languages,2:40 pm - 3:30 pm,W,Fac. of Engin. and Nat. Sci. L065,Özcan   Öztürk
Spring,EE 310,0,20274,Hardware Description Languages,12:40 pm - 2:30 pm,R,Fac. of Engin. and Nat. Sci. L065,Özcan   Öztürk
Spring,EE 310L,0,20275,Hardware Description Languages-Lab.,4:40 pm - 7:30 pm,T,Fac. of Engin. and Nat. Sci. L065,Özcan   Öztürk
Spring,EE 312,0,22670,Discrete-Time Signals and Systems,12:40 pm - 2:30 pm,M,Fac. of Engin. and Nat. Sci. L029,Hüseyin   Özkan
Spring,EE 312,0,22670,Discrete-Time Signals and Systems,8:40 am - 9:30 am,W,Fac. of Engin. and Nat. Sci. L029,Hüseyin   Özkan
Spring,EE 312R,0,22783,Discrete-Time Signals and Systems - Recitation,2:40 pm - 4:30 pm,F,Fac. of Engin. and Nat. Sci. G025,Hüseyin   Özkan
Spring,EE 314,0,20278,Digital Communications,10:40 am - 12:30 pm,M,Fac. of Engin. and Nat. Sci. L035,Mohaned   Chariti
Spring,EE 314,0,20278,Digital Communications,10:40 am - 11:30 am,T,Fac. of Engin. and Nat. Sci. L030,Mohaned   Chariti
Spring,EE 314R,0,20279,Digital Communications - Recitation,10:40 am - 12:30 pm,R,Fac. of Engin. and Nat. Sci. L055,Mohaned   Chariti
Spring,EE 404,0,20282,Introduction to Microelectromechanical Systems,11:40 am - 1:30 pm,T,Fac. of Engin. and Nat. Sci. L035,Murat Kaya  Yapıcı
Spring,EE 404,0,20282,Introduction to Microelectromechanical Systems,10:40 am - 11:30 am,W,Fac. of Engin. and Nat. Sci. L062,Murat Kaya  Yapıcı
Spring,EE 404L,0,20283,Introduction to Microelectromechanical Systems Lab.,4:40 pm - 6:30 pm,R,Fac.of Arts and Social Sci. G022,Murat Kaya  Yapıcı
Spring,EE 410,0,22836,Information and Coding Theory,2:40 pm - 4:30 pm,W,Fac. of Engin. and Nat. Sci. L047,"Özgür   Erçetin, Hüseyin   Özkan"
Spring,EE 410,0,22836,Information and Coding Theory,2:40 pm - 3:30 pm,R,Fac. of Engin. and Nat. Sci. L047,"Özgür   Erçetin, Hüseyin   Özkan"
Spring,EE 413,0,22672,Wireless Communications,9:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L055,Özgür   Gürbüz
Spring,EE 413,0,22672,Wireless Communications,2:40 pm - 4:30 pm,T,Fac. of Engin. and Nat. Sci. L056,Özgür   Gürbüz
Spring,EE 417,0,22093,Computer Vision,8:40 am - 10:30 am,T,Fac.of Arts and Social Sci. G006,Erchan   Aptoula
Spring,EE 417,0,22093,Computer Vision,10:40 am - 11:30 am,W,Fac.of Arts and Social Sci. G006,Erchan   Aptoula
Spring,EE 417L,0,22094,Computer Vision Lab,2:40 pm - 4:30 pm,F,Fac.of Arts and Social Sci. G022,Erchan   Aptoula
Spring,EE 440,0,22673,Mixed-Signal Integrated Circuits,8:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L067,Ömer   Ceylan
Spring,EE 440,0,22673,Mixed-Signal Integrated Circuits,11:40 am - 12:30 pm,W,Fac. of Engin. and Nat. Sci. L065,Ömer   Ceylan
Spring,EE 440L,0,22674,Mixed-Signal Integrated Circuits Lab.,1:40 pm - 2:30 pm,F,Fac. of Engin. and Nat. Sci. L065,Ömer   Ceylan
Spring,EE 540,0,22675,Mixed-Signal Integrated Systems and Applications,8:40 am - 10:30 am,M,Fac. of Engin. and Nat. Sci. L067,Ömer   Ceylan
Spring,EE 540,0,22675,Mixed-Signal Integrated Systems and Applications,11:40 am - 12:30 pm,W,Fac. of Engin. and Nat. Sci. L065,Ömer   Ceylan
Spring,EE 540L,0,23181,Mixed-Signal Integrated Systems and Applications Lab.,1:40 pm - 2:30 pm,F,Fac. of Engin. and Nat. Sci. L065,Ömer   Ceylan
Spring,EE 552,0,22436,Graduate Seminar II,,,,Çağlar   Tunç
Spring,EE 555,0,23182,Wireless and Mobile Networks,11:40 am - 12:30 pm,M,Fac. of Engin. and Nat. Sci. L067,Özgür   Gürbüz
Spring,EE 555,0,23182,Wireless and Mobile Networks,11:40 am - 1:30 pm,R,Fac. of Engin. and Nat. Sci. L067,Özgür   Gürbüz
Spring,EE 58006,0,23378,Special Topics in EE: FPGA in Quantum Computing with Superconducting Qubits,8:40 am - 11:30 am,R,Fac. of Engin. and Nat. Sci. L027,Kadir   Akın
Spring,EE 590,01,23011,Master Thesis,,,,Yaşar   Gürbüz
Spring,EE 590,06,21314,Master Thesis,,,,Murat Kaya  Yapıcı
Spring,EE 590,08,22640,Master Thesis,,,,Korkut Kaan  Tokgöz
Spring,EE 590,09,23161,Master Thesis,,,,Özgür   Gürbüz
